oldcode,state,povrate60,mort_age59_related_postHS,mort_age59_injury_postHS,mort_age59_all_postHS,mort_age25plus_related_postHS,mort_age25plus_injuries_postHS,mort_age59_related_preHS,mort_wh_age59_related_postHS,mort_bl_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack,census1990_pop,census1990_pop1824,census1990_pop2534,census1990_pop3554,census1990_pop55plus,census1990_pcturban,census1990_pctblack,census1990_percapinc
28052,28,36.83536,0,0,0,104.4689,127.6843,0,0,,1561,0,.4615385,42.9,127,715,945,0,0,1029,.0379009,.1360544,.2400389,.3236152,0,0,7907
28054,28,37.23697,0,32.92362,43.89816,149.8781,75.59071,12.15658,0,,13528,97.1,.652562,34.5,940,5601,7568,0,0,9534,.0483533,.1169499,.2209985,.3516887,0,0,9881
28056,28,20.81586,0,24.43569,48.87138,119.1273,77.8909,5.242739,0,0,28995,95.5,.5740308,50,1948,12846,15830,60.3,.3,32508,.0762582,.1415344,.2488003,.2456934,0,.0049218654,12091
28057,28,23.00885,0,0,0,109.4605,31.27443,0,0,,1138,0,.6,40.8,81,470,621,0,0,878,.0546697,.1355353,.2175399,.2596811,0,.006833713,9186
28058,28,30.86844,0,0,0,106.8376,53.4188,0,0,,1163,0,.5611814,46.9,90,474,611,0,0,683,.0351391,.136164,.2606149,.2928258,0,0,8817
28059,28,18.65966,0,0,0,72.93946,145.8789,0,0,,761,0,.48,43.1,57,325,415,0,0,546,.0311355,.1501832,.2161172,.3076923,0,.0054945055,10601
28060,28,23.45457,8.031484,20.07871,48.1889,152.2874,77.97536,6.742179,8.175278,0,25860,94.6,.5668927,40.3,1422,10173,15124,52.1,.2,32655,.0869698,.175134,.2226918,.2276834,0,.0084826213,11054
28061,28,34.3966,12.35483,37.06449,61.77415,108.3256,91.13106,0,12.4533,,8395,95.6,.6133104,43.5,582,3486,4894,0,0,8042,.0574484,.1434966,.2403631,.2772942,0,0,10194
28062,28,25.71757,0,0,0,145.3816,85.22371,0,0,,7000,92.2,.6033729,38.2,516,3202,3913,0,0,5423,.0516319,.1307395,.2443297,.2946709,0,0,10102
28063,28,37.35027,0,0,0,168.8872,96.95377,0,0,,5660,98.7,.565825,33.5,337,2218,3405,0,0,4275,.0470175,.1487719,.2130994,.305731,0,0,8936
28064,28,35.66922,0,0,31.92338,170.1933,52.63712,20.30045,0,0,9229,98.8,.6776643,45.8,608,3819,5344,35.5,0,7980,.1218045,.1330827,.225188,.2755639,0,.0045112782,11343
28065,28,28.50566,0,0,0,151.4963,76.78579,0,0,,8510,95,.5744617,44.8,545,3344,4893,35.7,0,5786,.0413066,.1268579,.2220878,.3489457,0,0,9862
28066,28,27.04767,0,0,16.4582,147.4968,82.25784,0,0,0,16453,90.8,.5696166,42.8,1129,6859,9749,43.9,.2,14252,.06357,.1352091,.2334409,.3095004,0,.0007016559,10990
28067,28,43.25971,0,0,38.58025,174.3796,80.48289,0,0,,5333,96.6,.6083881,41.2,328,1979,3392,0,.1,3317,.0518541,.1022008,.2113355,.4000603,0,.0024118179,9316
28068,28,23.07866,0,35.33569,35.33569,184.8429,94.47525,0,0,,4424,97.7,.6175836,47.5,344,1854,2309,0,0,3367,.039798,.1232551,.2438372,.2961093,0,0,9933
28069,28,20.76412,12.50313,12.50313,25.00625,134.721,66.62028,0,12.53918,,9774,96.5,.5492079,50.3,594,4166,5697,53.3,0,9715,.0669068,.1486361,.240247,.2746269,0,.0008234689,12837
28070,28,40.36982,0,44.41155,59.2154,126.5937,79.5732,0,0,,8722,95.5,.6397499,34.7,625,3678,4927,0,0,7827,.0614539,.1402836,.2183467,.2864444,0,0,10430
28071,28,23.66622,0,21.96836,43.93673,94.52662,70.4653,22.69117,0,0,24121,94.3,.6009025,44,1488,11080,12798,52,0,29820,.0778337,.1594232,.2339705,.2176727,0,.0031522468,11566
28072,28,29.2666,0,0,0,115.8131,90.33424,0,0,,7319,96,.6556971,47.3,443,2826,4373,0,0,5675,.042467,.1214097,.2318943,.3326872,0,0,11377
28073,28,19.84229,0,0,0,119.9672,94.25993,0,0,0,13246,96.7,.5818561,50,781,5754,7250,64.1,.2,11705,.0869714,.1454079,.2257155,.2739855,0,0,11146
28074,28,30.20758,0,23.55158,35.32737,237.7036,98.44292,0,0,,13940,92.3,.564486,42.5,967,5350,8535,40.3,.1,9937,.0485056,.1358559,.2220992,.3380296,0,.000201268,9943
28075,28,30.94874,0,0,0,171.876,108.2182,0,0,,2629,0,.5689046,42.5,165,1132,1458,0,0,2019,.047053,.1337296,.2402179,.2877662,0,0,9396
28076,28,28.73421,10.66553,42.66212,63.99318,164.7522,91.52899,0,10.74114,0,12428,95.5,.6346154,43.6,703,4680,8015,28.3,.1,12715,.1104208,.1331498,.2145498,.2953205,0,.0008651199,10732
28078,28,28.30092,0,25.65418,25.65418,122.7814,91.04197,0,0,0,17739,94,.6146355,42.4,1041,7188,10276,20.9,0,18285,.0643697,.1500684,.2416188,.2603227,0,.0001640689,11115
28079,28,23.24814,2.909006,20.36304,34.90808,125.5181,88.03114,4.264756,2.996345,0,34406,93.9,.5729743,44.6,2320,16081,18059,53.1,.2,36025,.0721721,.1407911,.2474948,.2589035,0,.0018875781,10644
28080,28,34.27601,0,17.12915,25.69373,125.3724,62.15041,12.63584,0,0,13458,97.5,.6574523,40.3,860,6186,7492,31,0,15450,.1317799,.132945,.2267961,.2448544,0,.0026537217,11154
28081,28,23.14986,0,15.8554,47.5662,249.2738,94.21371,0,0,0,9311,92.9,.5959368,46.7,621,3987,4988,0,0,6750,.0557037,.1183704,.2281481,.3167408,0,.0007407407,10891
28082,28,38.94257,0,0,26.77376,140.7707,102.0588,0,0,,5493,94.7,.6148618,36.9,375,2207,3114,0,0,3718,.0613233,.1097364,.2227004,.3232921,0,0,8176
28083,28,20.42809,0,0,0,104.9239,97.42937,0,0,0,2663,0,.6048318,41.5,193,1159,1422,0,.1,1549,.0503551,.1304067,.2711427,.2840542,0,0,11001
28084,28,38.11206,0,15.5739,46.72169,149.8669,74.93346,25.4842,0,0,5943,97.2,.6301041,32.9,427,2498,3291,0,0,6244,.0639013,.1627162,.2336643,.2070788,0,.0049647662,9861
28085,28,35.4603,0,36.29764,72.59528,173.2655,84.7895,38.58025,0,0,9303,96.2,.6303169,36.8,582,3503,5664,0,0,6635,.0470234,.1199699,.2201959,.3645818,0,.0003014318,10172
28086,28,28.65221,0,0,0,98.0873,65.39153,0,0,,1061,0,.6468085,48.6,93,470,616,0,0,851,.0493537,.1222092,.2620447,.253819,0,0,7865
28087,28,42.0442,0,56.62514,56.62514,200.3685,149.7006,0,0,0,7287,89.2,.6092995,34.7,509,3312,3869,0,0,6936,.0807382,.1398501,.2014129,.2279412,0,.0010092272,7940
28088,28,36.18683,0,22.79982,22.79982,174.0169,90.90437,0,0,0,6569,98.9,.6337869,38.5,429,2646,3951,0,0,5169,.0661637,.1193654,.2286709,.3362353,0,.0013542271,9589
28089,28,23.00863,0,29.57049,29.57049,117.3709,76.50067,0,0,0,12291,93.7,.5860456,41.8,728,5346,6891,40.71,.1,16607,.0848437,.1406034,.2695851,.2271934,0,.0035527187,13132
28090,28,28.73476,15.12173,15.12173,60.48692,129.1755,72.77491,0,15.25088,,10101,96.1,.6628536,45.3,595,4808,5223,42.3,0,9364,.2124092,.1342375,.1892354,.2240496,0,.0037377189,9128
28091,28,32.50794,0,0,0,250.6059,60.58603,0,0,,6352,98.7,.6177215,41.1,428,2370,3837,0,0,4279,.0488432,.1154475,.2145361,.3846693,0,0,9339
28092,28,28.70066,0,0,0,106.9846,91.70106,0,0,,1216,0,.5166113,43,94,602,686,0,0,948,.0453587,.1540084,.2204641,.2521097,0,0,10329
28093,28,24.93284,0,16.06942,16.06942,82.72702,72.12099,0,0,0,13680,95.2,.5693814,47.5,894,5722,8052,45,.2,14428,.0775575,.1470751,.2364153,.2608123,0,.0034654838,11434
29001,29,17.65868,0,18.2565,27.38476,157.7096,126.1677,0,0,0,8607,82.6,.4767642,46.5,571,4067,4475,32.3,.8,17938,.0841231,.1606645,.254209,.2160776,0,.0125989519,12611
29006,29,29.32432,0,0,0,136.7989,109.4391,0,0,,786,0,.5302013,33.1,42,298,524,0,.4,1547,.0749838,.177117,.291532,.1797027,0,.0025856496,14474
29007,29,15.95875,13.44447,13.44447,40.33342,155.704,148.462,30.80715,15.41782,0,5891,96,.4911382,46.7,313,2539,3251,60.5,1.4,12844,.0963874,.1901277,.2633136,.149564,0,.0108221738,13544
29008,29,21.49274,0,85.3485,85.3485,78.83144,148.3886,0,0,0,1485,0,.5723172,45,83,643,942,0,.1,6266,.0949569,.1868816,.2666773,.1139483,0,.0017555059,13167
29009,29,34.41955,0,0,32.49919,139.7805,186.374,0,0,0,2465,95.8,.5880184,42.1,188,1085,1295,0,0,3775,.0553642,.1271523,.2222517,.2564238,0,.0251655629,9074
29010,29,18.67966,0,38.06623,66.61591,129.4091,138.0364,24.5098,0,0,6041,95.5,.5112835,45.7,405,2836,3318,0,.1,20001,.0630968,.1451427,.2678866,.2535873,0,.003699815,11704
29012,29,19.50502,0,0,15.82779,116.8352,198.985,0,0,0,4524,84.6,.4524675,42.7,213,1925,2645,0,1.2,17781,.0694562,.1648389,.2857544,.2390754,0,.0163657837,15454
29014,29,15.8867,0,37.83579,37.83579,203.1439,183.7969,50.50505,0,,3281,0,.5659259,45.4,198,1350,1880,0,.4,4336,.079797,.1695111,.236393,.2038745,0,.0006918819,11488
29017,29,18.44057,0,70.05254,70.05254,181.0144,134.0203,0,0,0,10016,96.7,.5692045,43.2,687,4689,5134,41,.2,9264,.0792314,.1681779,.2723446,.2040155,0,.0225604491,12317
30002,30,25.04649,0,21.66847,59.5883,115.5424,79.94875,0,0,0,15805,93.1,.5697127,48.4,990,6161,9727,0,0,35410,.065264,.1616493,.270658,.2629201,0,.0025981361,14041
30004,30,15.47264,0,17.15678,17.15678,157.4141,78.49021,0,0,0,36852,87,.5720953,35.2,2373,16284,20973,48,0,34828,.0807396,.1517457,.2499713,.2703285,0,.0011485012,11963
30005,30,20.02801,2.173771,15.2164,41.30165,137.2484,67.09355,0,2.195052,0,48871,90,.6218498,47.1,3107,22737,26543,37.5,.1,74929,.1578294,.1582164,.2494094,.2057548,0,.0063126426,13611
30010,30,18.99147,0,16.29461,35.84813,120.1162,65.47852,11.11111,0,0,28179,85.2,.5429372,40.3,1934,12134,16205,59.8,.1,38592,.0811826,.1561204,.2647699,.2401793,0,.0014510779,12935
31001,31,22.77329,1.33023,20.61856,34.58596,131.3675,83.38845,4.74631,0,2.899727,160150,87.3,.5243657,33.3,8820,62239,101066,83.8,17.5,224327,.1039732,.1854748,.2455835,.2366679,.6832793199,.1746602059,16016
31005,31,22.03668,0,7.560579,20.79159,119.9694,70.45541,4.444445,0,0,48866,80.3,.4904799,34.4,2944,19065,30103,54,8,95089,.0851308,.1552861,.2297532,.3081639,.2278496987,.0534551841,15536
31006,31,20.89878,3.271662,36.8062,53.98243,109.3337,81.91126,12.7421,3.117077,4.082799,106714,86.9,.512993,31.1,6722,47410,62020,72.8,12.2,138053,.0994256,.1657045,.2501938,.2259495,.6036449769,.1695001195,12560
31015,31,17.36638,1.139688,12.91646,26.21282,119.7598,56.47388,3.182484,1.201909,0,108166,89.2,.5166875,40.4,5782,46442,63151,35.7,3.1,433203,.0786698,.1455438,.2270552,.3226524,.7395909077,.0272528122,15598
31017,31,17.4154,1.755495,33.3544,45.64286,125.9473,72.76419,2.778704,0,9.266982,58891,88.8,.5271835,36.6,3929,27296,32182,49.8,15,65294,.0868533,.1526633,.2623671,.2406959,.4060863173,.1481299966,13961
31021,31,15.67636,1.43575,17.229,27.27925,126.8528,59.81526,8.358409,1.466426,0,63274,89.9,.5418267,36.2,3723,26813,37521,50.8,.9,91607,.0874278,.1748447,.2687567,.2203871,.271846038,.0134160053,16716
32001,32,18.96403,.8629294,13.23158,29.91489,100.9357,101.4736,3.085943,.6207826,9.559316,263406,89.2,.5262765,57.1,16008,136814,126333,92,1.8,480577,.1000901,.1886649,.2668729,.1825119,.9560153732,.0273171625,13594
32002,32,37.70891,0,0,44.92363,112.8802,178.2319,0,0,,2946,91.3,.5744843,29.9,209,1309,1465,0,1.1,2563,.0616465,.1190012,.2863832,.2645338,0,0,8537
32003,32,25.30099,0,22.76608,36.42572,159.68,127.1586,2.353052,0,0,58293,84,.4424442,49.6,3537,30996,26663,68.7,3.6,57849,.0945565,.1484036,.2221819,.2296496,0,.0213141109,10550
32004,32,36.53186,0,16.39882,32.79764,137.0917,138.2943,10.63603,0,0,13737,93.7,.5774008,37.1,1239,6602,7032,59,.5,12925,.0688588,.1367118,.2550097,.2526886,0,.0029400387,10076
32005,32,28.47754,0,23.19163,37.10661,106.2151,115.1016,0,0,0,33454,88.2,.45326,46.3,2020,16902,15699,72.5,5.5,42207,.1110953,.1837136,.2156041,.183453,0,.0686615964,9843
32006,32,38.64091,0,0,0,167.3013,184.6083,0,0,,3002,98,.5728302,35.5,205,1325,1611,0,.1,2252,.0519538,.125222,.2215808,.3454707,0,.0017761989,8896
32007,32,31.96353,2.229978,23.41476,34.56465,101.4827,75.54596,15.59298,2.297266,0,60407,86.3,.5183548,41.7,3799,33942,26157,56.3,2.3,135510,.1399528,.1718692,.2215482,.1627555,.6602317172,.0156372223,9374
32008,32,23.80803,4.581167,4.581167,20.61525,153.3935,107.0268,12.68778,4.705993,0,51106,88.3,.5387052,40.6,3807,26198,24639,73.9,2.1,48605,.0756712,.147454,.2312108,.2429997,0,.017817097,10490
32009,32,35.15882,0,7.744434,11.61665,155.011,111.9524,0,0,0,18712,93.6,.6002793,37.5,1463,9309,9404,37.3,.5,27676,.0853086,.1324252,.2416173,.2333791,0,.0066122272,9381
32010,32,52.86516,0,44.67277,67.00916,132.5808,215.9173,0,0,,5897,86.6,.5720736,24.5,457,2879,2485,0,.1,4156,.0774783,.1619346,.2319538,.223051,0,0,6529
32011,32,44.51728,114.1553,0,114.1553,140.8451,102.4328,0,114.1553,,1678,0,.6013746,41.6,147,873,998,0,.1,987,.0607903,.1114488,.2107396,.331307,0,.0060790274,9731
32012,32,31.51622,0,29.5421,44.31314,215.0474,129.6176,0,0,0,5122,91.8,.5520033,35.8,388,2471,2464,69.3,.2,5958,.0901309,.1545821,.226754,.1997315,0,.0067136623,10092
32013,32,15.99675,1.777367,14.21894,23.10577,90.67929,132.9135,2.337869,0,30.55301,54351,89.2,.4882487,44.8,3513,29018,26019,79.6,4.9,55765,.0874384,.1594907,.2263248,.1948893,0,.0434860576,10025
32014,32,36.68128,0,11.49954,22.99908,110.1574,134.4778,0,0,0,7996,94,.5943234,38.2,633,3488,4241,0,.2,12219,.0636713,.1435469,.2686799,.2687618,0,.0072018987,10701
32016,32,38.85709,0,28.26456,42.39684,161.571,118.0711,27.16653,0,0,9842,86.5,.5735203,38.6,752,4849,4825,68.7,2,18110,.0668139,.1218112,.2078962,.3109884,0,.0139701822,8116
32017,32,48.58546,4.435442,26.61265,45.8329,128.6428,266.2788,19.67066,5.815982,0,36675,79.2,.5547842,27.8,2790,21320,14693,47.5,.9,60686,.1059717,.1696108,.2161454,.1232245,0,.0030979139,6628
32018,32,80.23009,0,43.84042,43.84042,229.8939,249.0517,0,0,,5689,91.3,.6518325,16.7,580,3056,2628,0,0,4264,.0844278,.1329737,.2373358,.2523452,0,0,7021
32019,32,20.90477,0,6.653508,13.30702,88.64597,108.2543,3.399279,0,0,36862,87.1,.4683959,54.1,2148,20472,16878,67.4,3.9,51928,.1094207,.1858535,.2285087,.1679633,0,.0529771992,10053
32020,32,35.01793,10.16673,40.66694,91.50061,144.6784,156.1381,11.59017,10.41558,0,12343,87.6,.6099093,35.2,980,5732,6341,66.3,1.1,10823,.0715144,.1362838,.2555668,.2638825,0,.0153377067,9461
32021,32,61.01934,0,18.77758,37.55516,141.1851,214.9291,14.31025,0,0,24288,73.5,.5274885,23.2,2038,13060,10242,0,.2,34365,.0948349,.164266,.2455405,.1725884,0,.002095155,7859
32022,32,27.72353,0,47.71751,63.62335,150.9675,120.1128,10.19368,0,0,16378,92.3,.6442605,41.4,1187,8093,8116,59.9,.3,16702,.1554904,.1491438,.2042869,.2163813,0,.0105975332,9254
32023,32,71.36343,3.029844,27.26859,42.41782,87.68862,148.4789,8.230453,0,0,13749,82.5,.6160761,22,1192,7676,5824,18.1,.1,63319,.0728691,.1924857,.2483773,.1666009,.5905652332,.0135978142,10849
32024,32,29.71825,1.180317,37.77015,49.57331,89.09394,191.3122,10.94619,2.040941,0,54510,86.1,.5002198,43.9,3656,29567,23166,52.4,.8,91605,.0863381,.1703182,.2348125,.1482452,0,.0049014792,8911
32025,32,59.7028,0,9.344048,18.6881,165.9826,153.9111,12.30012,0,0,23553,87.7,.6449798,27.3,1946,11912,10725,58.9,.3,25743,.0989007,.1718914,.2406868,.1869634,0,.00683681,8149
32026,32,32.35197,1.516461,21.23046,27.2963,97.47846,115.0602,6.083835,1.580003,0,44568,87.2,.5447543,48.6,3076,22590,22194,77.1,.5,98928,.0834142,.1648067,.3117419,.1806566,.6377365357,.0058021996,15327
32027,32,40.94174,0,35.79098,71.58196,272.6517,163.2829,0,0,0,6451,89.1,.4916176,33.1,347,2207,4240,66.6,.3,9912,.0465093,.0982647,.1966303,.4599475,0,.0041364003,10124
32028,32,48.74452,0,24.818,49.636,119.2979,137.1926,0,0,0,10410,90.5,.568474,34.4,775,5367,4583,51.8,.5,14764,.112842,.1626253,.2369277,.1842319,0,.0104985099,9154
32029,32,72.77721,0,60.61831,85.87593,117.0455,147.847,0,0,0,15854,88.7,.6408232,24.9,1441,8358,7015,0,.3,23118,.0779047,.1461199,.28839,.1983303,0,.0029846873,9158
32030,32,47.96822,0,60.35914,75.44892,127.8862,137.187,21.36752,0,0,6607,89.4,.5736102,29.7,570,3274,3044,0,.2,10285,.0635877,.1566359,.2601847,.1990277,0,.003694701,8950
32031,32,32.93464,0,0,22.78423,279.6862,155.0435,0,0,,5989,98.3,.5834842,39,478,2761,3265,54.6,0,4124,.064258,.1304559,.2475752,.2815228,0,0,10603
32032,32,30.9514,1.732472,15.59225,43.31179,111.7862,158.3919,3.157164,2.097052,0,39313,84.9,.5073223,36.5,2893,21783,16687,46,.3,69029,.0302626,.0563386,.0822843,.0581495,0,.0110388387,9057.90207
33002,33,24.40256,2.272108,13.63265,24.99318,138.7877,76.29872,3.780147,2.288068,0,44372,92.9,.6475931,43.5,3069,20919,23113,20,.2,50470,.163721,.1274024,.2276402,.2214385,0,.0052704577,9907
33003,33,16.63942,3.420289,19.59733,36.51389,147.3737,96.90957,1.680031,3.175232,4.00074,1431884,86.1,.4892374,32.9,80425,596510,890427,100,11.5,1203789,.1141762,.178469,.2358993,.1962221,1,.3751828601,10535
33005,33,18.961,5.161823,15.48547,41.29459,156.157,77.13096,3.99968,5.347165,0,80137,89.7,.5893108,39.3,5143,35606,44858,40.7,.6,84234,.106406,.1448228,.238431,.2332075,0,.0096041978,10595
33006,33,18.16378,1.439719,12.95747,24.47522,135.3148,67.16499,2.181787,1.478787,0,74359,92.1,.5903701,36.4,4709,32046,42267,47.7,1.8,82313,.0979918,.1726459,.2411041,.2255294,0,.038523684,11671
33007,33,15.75469,.8207552,19.69813,35.29248,136.3957,69.93301,5.73842,.8418359,0,145594,90.7,.5714402,38.2,8706,61457,85225,57.1,.9,141895,.1096022,.1493992,.2370485,.2519257,0,.0161950738,11287
33008,33,15.72368,0,19.19938,26.39915,131.7199,55.46941,1.61015,0,0,99081,88.1,.5590329,42.6,5971,43967,55259,74.8,2.6,95195,.1014969,.1562582,.2450024,.243059,.6991333578,.0538683754,12069
33009,33,18.89773,0,28.67478,39.70355,136.0289,70.60546,18.24285,0,0,43992,91.5,.5922473,41.7,2970,18987,24102,21.2,.5,51768,.0832367,.1576843,.254327,.226781,0,.0076108793,11830
33010,33,23.45935,1.465889,20.52244,32.24955,104.7949,58.58788,6.694336,1.503533,0,73406,85.1,.4780572,37.4,4199,37142,36445,34.4,3.6,85969,.1507753,.1957217,.2313159,.1730042,0,.0424222685,11444
33011,33,18.02617,6.353644,12.70729,40.23974,134.7397,69.63228,11.6171,6.669483,0,47175,89.4,.5637789,37.5,3268,19254,28704,23.4,3.2,62982,.0826109,.1475818,.2673939,.2577721,0,.0379314725,14044
33012,33,16.9684,4.992387,29.95432,52.42006,146.547,68.96329,0,5.046809,0,41461,89.3,.5990026,40.6,2737,19050,22004,55.5,.2,48963,.1697608,.1525846,.2311746,.1982517,0,.0082919756,11228
33013,33,23.2275,2.620202,10.48081,15.72121,157.5552,79.27306,31.03662,2.656325,0,43877,91.3,.5987716,40.7,3143,18887,24807,20.7,.4,47225,.106342,.131477,.2443833,.2668078,0,.0055902594,11180
33016,33,25.79885,0,33.42358,36.76593,155.7969,77.89844,0,0,0,35167,85.9,.5687602,37,2395,15365,19752,23.6,.3,37152,.087613,.1673934,.25934,.2422211,0,.027670112,11354
33017,33,30.50274,2.485028,27.3353,39.76044,175.5623,92.04959,0,2.623295,0,45177,86.9,.5726401,32.5,3150,19927,24183,41.5,.1,46540,.1067684,.1784916,.2437043,.2150408,0,.0362054147,9771
33018,33,18.05222,2.079607,12.47764,20.79607,153.2351,67.46717,10.41233,2.105706,0,51031,88.6,.5755902,33.5,3218,20459,31175,63,.6,54191,.0886863,.1497297,.2450038,.2579395,0,.0132125261,11330
33020,33,19.3742,0,29.02664,38.70219,135.7763,73.75957,0,0,0,31592,81.8,.5389817,34.1,2132,12570,19070,27.6,2.8,44739,.0956883,.1635486,.2523302,.255303,0,.047810635,12722
33021,33,23.13222,0,51.62622,77.43934,174.3091,112.4575,0,0,,4591,86.1,.5953928,38.9,293,1693,2568,0,.1,5279,.0742565,.1329797,.2716424,.3047926,0,.0037885963,11682
33022,33,16.35439,1.731542,15.58388,31.16775,139.8323,68.42857,12.63967,1.738163,0,66651,90.6,.5751996,35.7,4110,27806,38909,59.2,.1,65797,.0954603,.1437756,.2450264,.2595103,.0164901135,.0025837044,10543
33023,33,20.27407,3.626123,20.54803,37.46993,147.7588,75.32446,1.830094,3.675885,0,88182,87.2,.5687891,39.3,5818,37833,49676,42.7,.3,110943,.139441,.1888177,.2160929,.1806784,0,.0600398403,11160
33024,33,17.18403,2.51609,17.56128,34.24963,129.1838,74.70821,.0773453,2.208395,3.102912,2642661,83.8,.4889345,32.4,146495,1117031,1611158,100,14.1,2300664,.1041538,.1761496,.248899,.2086398,1,.3797251576,12388
33025,33,26.54767,4.179204,33.43364,58.50886,111.1208,70.71326,18.10938,4.204684,0,23064,86.7,.5682031,34.8,1571,10674,12137,15.6,0,26796,.0878489,.1659949,.2322362,.2086132,0,.0034706673,10455
33026,33,17.07237,2.059096,12.35458,20.59096,144.1483,63.37808,37.83579,2.095074,0,43675,85.3,.5608904,40.3,2977,20036,24524,33.5,1.9,62372,.1521837,.1669018,.2422401,.1943019,0,.023840826,12585
33027,33,19.08638,3.426829,10.28049,23.9878,116.6147,70.76391,51.01173,3.453575,0,54406,89.3,.6119149,41.7,3579,25850,28471,47,.6,69120,.1540365,.155599,.245298,.1934462,0,.0101851852,12334
33029,33,18.36667,2.345216,14.07129,32.83302,157.7337,73.94601,576.4411,2.374902,0,57803,90.2,.570412,33.3,3193,22205,36144,59.9,.4,51981,.0823763,.1466882,.2323157,.2901253,0,.0087531983,11640
33031,33,24.04963,3.2082,18.84818,39.43413,140.5248,110.6463,1.084656,2.873665,3.272573,1715136,82.4,.4294175,42.4,68193,654426,1166517,100,23.4,1487536,.0978874,.2167538,.2949085,.2246675,1,.2202864334,27862
33036,33,15.61399,2.574069,11.1543,29.17278,112.598,69.46062,.9874203,1.872747,11.40381,183676,89.5,.5500339,37.4,11267,79526,107382,50.7,5.2,307647,.1064467,.1733545,.2644167,.179654,.2333323582,.0723036467,15198
33037,33,17.36371,0,11.40023,28.50058,123.1755,80.33187,9.556575,0,0,34391,87.2,.5542651,34.1,2295,14982,19386,34.7,4.3,41846,.0962099,.1784878,.2483391,.2077379,0,.0656215648,11776
33038,33,18.48645,1.885227,23.56534,37.70455,128.9254,69.36246,5.372301,1.903094,0,86129,89.7,.5910246,36.1,5739,39352,46248,42.3,.2,121771,.1318048,.1663697,.2395726,.1842803,.0209902193,.0057320709,11792
33039,33,22.93665,2.352277,11.76138,23.52277,161.9032,74.17104,10.21242,2.37716,0,51926,93.2,.642567,41.2,3508,22407,29842,30.7,.3,60517,.1601368,.1306245,.2376192,.2378505,0,.0125915032,11657
33042,33,15.65891,1.563111,23.44666,37.51466,132.231,66.06342,2.43238,1.633974,0,142905,89.2,.5950946,38.6,8551,61728,82307,64.6,1.7,154429,.127748,.167339,.2449346,.2201853,.5789586153,.0332774285,14031
33045,33,22.78231,0,18.91601,32.85413,146.0127,77.38215,0,0,0,111294,88,.6042464,37,7557,53551,57148,44.4,.1,111974,.163538,.147436,.2293836,.2073606,0,.0157893797,10346
33046,33,17.21275,.6986948,12.57651,23.05693,108.2737,55.42328,5.381552,.7077692,0,89643,88.5,.5760134,39.8,5551,39447,50351,48.2,.9,181276,.1034776,.1796377,.2770251,.1829089,.2878704296,.013862839,15644
33048,33,26.78002,4.143188,12.42957,37.2887,158.7907,80.7981,180.9955,4.18971,0,22528,92.7,.608522,34.7,1573,9763,12969,15.3,.4,31859,.1398035,.1402429,.245331,.2326815,0,.0115195078,11333
33049,33,20.1903,0,61.90417,74.285,173.741,72.16936,21.34016,0,0,14982,87.9,.5767629,39.2,1101,6722,8248,18.7,.7,18662,.0874504,.1489122,.2632622,.2326653,0,.0084128175,10825
33050,33,16.29602,3.533194,14.13278,28.26555,130.6318,66.21681,37.48929,3.596217,0,32238,91.2,.5692238,36.7,1938,13218,19024,39.2,1,33683,.0892438,.1564588,.2529763,.2425259,0,.0173678117,12408
33051,33,19.72593,1.128184,16.92276,25.94824,163.6126,73.55495,32.06053,1.147803,0,97111,93.6,.5843931,40.3,6346,42776,54933,43.5,.8,99088,.0861255,.1504319,.2496972,.241452,0,.011020507,11933
33053,33,20.30297,2.059987,28.83982,45.31971,123.8383,83.56191,16.33587,0,25.32928,45351,89.8,.5713821,37.4,2837,18436,27545,21.9,4.2,69277,.088572,.1628968,.2624392,.240224,0,.0836352613,12567
33054,33,17.16911,0,16.50676,41.2669,104.7827,59.21057,7.662835,0,0,37861,90.9,.5581146,44.3,2416,17715,20177,30.1,.5,52337,.0845864,.169918,.2633892,.200279,.1437224144,.0038213883,13064
33055,33,15.75976,0,7.073887,22.99013,99.85458,66.64069,11.78481,0,0,66314,93,.6817681,56.9,3852,35361,32527,47.7,1.9,94097,.2688183,.1681563,.2196776,.1506212,.5327800036,.0333166838,13171
